Header; Nr_of_streams; recording TimeStamp; Operation; Number of packets; packateNr; Sending TimeStamp; TX_Valid; TX_Last; TX_Address; TX_Value; RX_LAST; RX_valid; RX_Address; RX_VALUE; Dummy; Tail
268435455; 43158; 172984740; 0; 1000; 1190973; 173817746; 1; 0; 49212; 0; 0; 1; 396; 3215; 0; 268435454
268435455; 43159; 172984850; 0; 1000; 1190973; 173817747; 1; 0; 49213; 0; 0; 1; 398; 3251; 0; 268435454
268435455; 43160; 172984960; 0; 1000; 1190973; 173817748; 1; 0; 49214; 0; 0; 1; 400; 3254; 0; 268435454
268435455; 43161; 172987746; 0; 1000; 1190973; 173817749; 1; 0; 49215; 0; 0; 1; 402; 3263; 0; 268435454
268435455; 43162; 172987856; 0; 1000; 1190973; 173817750; 1; 0; 49216; 0; 0; 1; 404; 3264; 0; 268435454
268435455; 43163; 172987966; 0; 1000; 1190973; 173817751; 1; 0; 512; 2050; 0; 1; 406; 3261; 0; 268435454
268435455; 43164; 172991130; 0; 1000; 1190973; 173817752; 1; 0; 514; 3273; 0; 1; 408; 3255; 0; 268435454
268435455; 43165; 172991240; 0; 1000; 1190973; 173817753; 1; 0; 516; 3260; 0; 1; 410; 3253; 0; 268435454
268435455; 43166; 172991350; 0; 1000; 1190973; 173817754; 1; 0; 518; 3274; 0; 1; 412; 3258; 0; 268435454
268435455; 43167; 172994114; 0; 1000; 1190973; 173817755; 1; 0; 520; 3257; 0; 1; 49200; 0; 0; 268435454
268435455; 43168; 172994224; 0; 1000; 1190973; 173817756; 1; 0; 522; 3282; 0; 1; 49201; 0; 0; 268435454
268435455; 43169; 172994334; 0; 1000; 1190973; 173817757; 1; 0; 524; 3266; 0; 1; 49202; 0; 0; 268435454
268435455; 43170; 172997346; 0; 1000; 1190973; 173817758; 1; 0; 526; 2050; 0; 1; 49203; 0; 0; 268435454
268435455; 43171; 172997456; 0; 1000; 1190973; 173817759; 1; 0; 528; 3252; 0; 1; 49204; 0; 0; 268435454
268435455; 43172; 172997566; 0; 1000; 1190973; 173817760; 1; 0; 530; 3258; 0; 1; 49205; 0; 0; 268435454
268435455; 43173; 173000458; 0; 1000; 1190973; 173817761; 1; 0; 532; 3245; 0; 1; 49206; 0; 0; 268435454
268435455; 43174; 173000568; 0; 1000; 1190973; 173817762; 1; 0; 534; 3229; 0; 1; 49207; 0; 0; 268435454
268435455; 43175; 173000678; 0; 1000; 1190973; 173817763; 1; 0; 536; 3262; 0; 1; 49208; 0; 0; 268435454
268435455; 43176; 173003474; 0; 1000; 1190973; 173817764; 1; 0; 538; 3265; 0; 1; 49209; 0; 0; 268435454
268435455; 43177; 173003584; 0; 1000; 1190973; 173817765; 1; 0; 540; 3262; 0; 1; 49210; 0; 0; 268435454
268435455; 43178; 173003694; 0; 1000; 1190973; 173817766; 1; 0; 49216; 0; 0; 1; 49211; 0; 0; 268435454
268435455; 43179; 173006786; 0; 1000; 1190973; 173817767; 1; 0; 49217; 0; 0; 1; 49212; 0; 0; 268435454
268435455; 43180; 173006896; 0; 1000; 1190973; 173817768; 1; 0; 49218; 0; 0; 1; 49213; 0; 0; 268435454
268435455; 43181; 173007006; 0; 1000; 1190973; 173817769; 1; 0; 49219; 0; 0; 1; 49214; 0; 0; 268435454
268435455; 43182; 173010042; 0; 1000; 1190973; 173817770; 1; 0; 49220; 0; 0; 1; 49215; 0; 0; 268435454
268435455; 43183; 173010152; 0; 1000; 1190973; 173817771; 1; 0; 49221; 0; 0; 1; 49216; 0; 0; 268435454
268435455; 43184; 173010262; 0; 1000; 1190973; 173817772; 1; 0; 49222; 0; 0; 1; 512; 2050; 0; 268435454
268435455; 43185; 173013122; 0; 1000; 1190973; 173817773; 1; 0; 49223; 0; 0; 1; 514; 3273; 0; 268435454
